iter	posterior	m_anc_n1	m_anc_n2	m_anc_n3	m_anc_n4	m_anc_n5	m_anc_n6	m_anc_n7	m_anc_n8	m_anc_n9	logX_anc_n1	logX_anc_n2	logX_anc_n3	logX_anc_n4	logX_anc_n5	logX_anc_n6	logX_anc_n7	logX_anc_n8	logX_anc_n9	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	sigma^2_m	sigma^2_logX	nu	omega	log.lik	acc 
944	-510153.285140617	10	10.0359295748708	9.61308204453852	9.15797084671405	9.14100495881504	9.56714161707281	9.16844790272841	9.30623606601864	9.22034747062347	0.7	-0.701867555813241	-1.20836059103672	-4.20303777122059	-5.04410714489802	-1.67663502786413	-5.36733261638332	-2.20922963287401	-4.89169829371134	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510092.432705398	1 
945	-510788.557070436	10	10.0485942985087	9.62439554273203	9.15080253183719	9.14104877272801	9.570124019614	9.16991931559538	9.31663177604344	9.20499331432773	0.7	-0.70884220378166	-1.21074517603925	-4.20564342659479	-5.04350945924041	-1.67572402568684	-5.36864821267635	-2.20372977430289	-4.90284796010424	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510727.687042052	1 
946	-511077.509913187	10	10.0355507582538	9.62295051597475	9.16016012453969	9.14038315608614	9.56770064713958	9.17156790780239	9.3187283856811	9.21777712868037	0.7	-0.705005650933061	-1.20752604159937	-4.19916210247289	-5.03974653504577	-1.67466754956054	-5.36650150417092	-2.18682066977306	-4.88934754728533	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511016.652003517	1 
947	-513397.225412927	10	10.0516766460832	9.62398937576065	9.15797449541344	9.14468183905558	9.57231048848735	9.16657505418686	9.32720911423161	9.2277081238402	0.7	-0.718447683616603	-1.20640792350998	-4.20493081533101	-5.03714192834126	-1.67802359990066	-5.36917075843848	-2.19316240154934	-4.8775309887589	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513336.350312751	1 
948	-510436.180281871	10	10.0387229769801	9.6366339215715	9.16271281417656	9.14638603650578	9.5742498706117	9.16690369655999	9.31124939198013	9.235025370949	0.7	-0.6958361474375	-1.21350534205792	-4.19654562597347	-5.03990103591267	-1.66996266426871	-5.36444226460032	-2.20037033764421	-4.89035314236662	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510375.311778575	1 
949	-512700.358593665	10	10.0501524195059	9.63623466069802	9.16130535517312	9.1482547029119	9.57573491212629	9.16870247011831	9.30004326997682	9.21641807091921	0.7	-0.702217361863684	-1.1985760920645	-4.19791808492789	-5.03497959285384	-1.67115813612993	-5.36753960442982	-2.20986260933247	-4.8922665389602	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512639.482235652	1 
950	-512030.115577332	10	10.0554752382807	9.63235547004451	9.16468625428868	9.14290979737809	9.5712053949249	9.16495769947219	9.32411279975543	9.21040489107087	0.7	-0.729814402234835	-1.20453216697659	-4.19811494451513	-5.03759658478651	-1.66552051044404	-5.36854389932112	-2.20931878684755	-4.89839653530331	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511969.235101521	1 
951	-511646.404157536	10	10.0433057888455	9.62808924665	9.15996971194581	9.14919424343195	9.57010441000405	9.16647036650104	9.31896029169687	9.23002439049388	0.7	-0.724911316170172	-1.21340092457802	-4.19730930639308	-5.03782635910999	-1.66989689135989	-5.36849576640162	-2.22575895731632	-4.90292400850864	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511585.536407594	1 
952	-511606.088335317	10	10.0384052350015	9.61886515119619	9.15330447301459	9.14129793236532	9.56653747485155	9.16772824474225	9.31013107447999	9.2166863350763	0.7	-0.716880122833703	-1.22594772815159	-4.19413926748374	-5.03495746859525	-1.68842853958522	-5.36734561968143	-2.19018615261137	-4.91365005195022	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511545.231145286	1 
953	-513956.608138433	10	10.0590727124616	9.61739368929373	9.15461559134237	9.14281611910779	9.55815367486579	9.16597507359255	9.31646882565435	9.20613077542419	0.7	-0.707316213334361	-1.2372304011222	-4.20367592027872	-5.03270130168328	-1.69937781706297	-5.36649466240829	-2.16961545166806	-4.89583764738938	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513895.736766715	1 
954	-512326.014117631	10	10.0516021659968	9.61755420954213	9.15733261169054	9.14346076947356	9.5622390467598	9.1697487259204	9.31632333471947	9.22543787293947	0.7	-0.720013660590708	-1.22408551150197	-4.20688392307993	-5.0406109832223	-1.69770492895837	-5.36670156716042	-2.21653248991876	-4.88716595441637	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512265.147127072	1 
955	-511856.476926584	10	10.0443347000332	9.63514633427251	9.15401931513824	9.14284021699899	9.56401716056534	9.16697419316503	9.32479951620138	9.22110620841243	0.7	-0.731726042549292	-1.23246900325458	-4.20703530034796	-5.04181789077013	-1.70174230005232	-5.36676114940331	-2.21561812777961	-4.90484272401171	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511795.606686525	1 
956	-509276.100663116	10	10.0419629911882	9.63245117611736	9.15546016897724	9.13807543166162	9.57865419609953	9.16730004806424	9.30142941769159	9.21418552294712	0.7	-0.718702272928702	-1.23536763689059	-4.20596850994908	-5.04733484376448	-1.69142511105336	-5.3676124334329	-2.20938995447558	-4.91086528383703	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509215.231063173	1 
957	-509199.846045738	10	10.0421930207557	9.6281776511369	9.15423499382018	9.13767595609342	9.57722510543263	9.16989211866153	9.31963664617465	9.220804875948	0.7	-0.727314945552493	-1.21934143665428	-4.2041023321923	-5.04781538349512	-1.69471218879234	-5.36823703657326	-2.19768765255313	-4.90388677470043	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509138.976197946	1 
958	-509500.442192782	10	10.0380212683465	9.62290857127367	9.1556940399976	9.13771805077755	9.55594270482184	9.16730871207824	9.29573020241747	9.2213886516139	0.7	-0.713685113487372	-1.22411517698883	-4.20288384780381	-5.04555985696203	-1.67768770702807	-5.3692788771597	-2.21440773630185	-4.89182834249326	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509439.588911715	1 
959	-510172.23874308	10	10.0525210993101	9.63487873274541	9.15965168300917	9.14424353161579	9.57069072293267	9.16762033960988	9.30808613981445	9.21192936111867	0.7	-0.701040414646442	-1.20817050337749	-4.19952375661465	-5.04208592499653	-1.68378774028027	-5.3672010126463	-2.2048781341384	-4.90764009256336	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510111.361871844	1 
960	-513137.571872456	10	10.0429046803066	9.63319042308065	9.16026040385946	9.14343806525222	9.58647467100742	9.17039925980503	9.31613210236821	9.21843295415467	0.7	-0.712667351386698	-1.2053323739918	-4.20137642335691	-5.03563448774535	-1.67572500510871	-5.3681962776479	-2.21370204057803	-4.89874412548497	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513076.696606828	1 
961	-510343.755416011	10	10.0580308599048	9.63155247689869	9.15508630971018	9.14398342488809	9.56803563922971	9.16643666103262	9.33066892189175	9.21331538608679	0.7	-0.712152128782057	-1.19815477537725	-4.19619352164618	-5.04091059623102	-1.6713766687286	-5.36832786713786	-2.20327715694708	-4.89845223034807	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510282.873150493	1 
962	-512657.531510253	10	10.0804602388152	9.62924186356205	9.15811471814443	9.13720866511844	9.57227464599932	9.16708224093913	9.3045054780621	9.2348750749424	0.7	-0.723738677580943	-1.1957156217907	-4.20060739646987	-5.03751664182538	-1.66391030168036	-5.36681216561724	-2.22007067445339	-4.8941952391642	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512596.631633738	1 
963	-511645.201821728	10	10.0534368943126	9.64183627309566	9.16047714076452	9.14340140818257	9.57721894987315	9.16979182650235	9.32872252142444	9.21798031800823	0.7	-0.697499349557029	-1.20638405621727	-4.20019931438255	-5.03852511375339	-1.66091439330686	-5.36721365124801	-2.22127723746993	-4.9005613705649	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511584.315744856	1 
964	-510778.696106337	10	10.0333243216782	9.63286709153258	9.16015874415769	9.13843660483381	9.58491874593998	9.16707123598447	9.31556376166076	9.23338190296492	0.7	-0.730139449368536	-1.21423187132575	-4.20113834644685	-5.04205881054881	-1.67662085091186	-5.3687108941121	-2.21304106247885	-4.91418287769582	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510717.828782686	1 
965	-511541.403966692	10	10.0547617205367	9.62088335426717	9.1569426807663	9.1459632863987	9.57788921299742	9.16799943553627	9.31966051354051	9.21924147591827	0.7	-0.722051193864371	-1.2131405982695	-4.2060147112488	-5.04229212817923	-1.67647417929262	-5.3695222372519	-2.2160861503949	-4.90139583299623	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511480.526833217	1 
966	-509864.46711122	10	10.0651999674152	9.63347538015383	9.15693787475935	9.14381738772764	9.57087869736811	9.16717525599984	9.35029907647522	9.22588767851725	0.7	-0.715389201784319	-1.20993742672327	-4.20388340572105	-5.0459012400395	-1.67069039997584	-5.37169045003371	-2.22001262528233	-4.90036804175226	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509803.573421389	1 
967	-509437.255546543	10	10.0354674393553	9.63474879132267	9.15653644872973	9.13703224600026	9.57903143917931	9.16972331982966	9.32643344783333	9.2565251538616	0.7	-0.706951883947818	-1.21093623394298	-4.20128399252994	-5.04550883982971	-1.6670056209849	-5.36658900152971	-2.21686983417266	-4.90309233874858	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509376.38497305	1 
968	-511843.116241521	10	10.0317929442654	9.62970147362203	9.16182870514865	9.14351396475054	9.5755909686843	9.17042483010276	9.33794057708228	9.23232911988874	0.7	-0.71838360552326	-1.21919808250202	-4.20650024682468	-5.04175974677137	-1.67771083091288	-5.36512245521185	-2.20600219048995	-4.89351370369524	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511782.252426744	1 
969	-510576.780279426	10	10.044467265168	9.62350196551097	9.15862699102086	9.14451083222722	9.57177556022548	9.17094292077399	9.31650679459956	9.24153375044151	0.7	-0.723978376384767	-1.22237502000478	-4.20729580527311	-5.045624000302	-1.69650442330288	-5.36588343361937	-2.21124626134035	-4.90671400405806	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510515.912505073	1 
970	-510451.99596042	10	10.0327002034631	9.63497008109642	9.16614544944552	9.14931781715378	9.57107149580331	9.16839948092997	9.32177080677712	9.22111712736704	0.7	-0.704744105434883	-1.22537375707904	-4.20847501048048	-5.04565071797026	-1.68614438780112	-5.36636467244456	-2.20803539720869	-4.89811044074421	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510391.133833908	1 
971	-507954.633953569	10	10.0370481745059	9.63550591475983	9.16629440395306	9.14994206873296	9.59428250694772	9.16702409115786	9.3289480610274	9.21520993663691	0.7	-0.709785009090478	-1.21893940500499	-4.20241327073535	-5.05021440680371	-1.69335184031188	-5.36988814936274	-2.20487939434393	-4.89162822184367	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-507893.75815491	1 
972	-510396.247332729	10	10.0395374010522	9.62311728087618	9.15900262301414	9.15176273591839	9.57194036800743	9.16825430769536	9.30389102745002	9.23568062054924	0.7	-0.719381623648379	-1.20461728743066	-4.20274759541831	-5.04416227209312	-1.68541835123563	-5.37007366338313	-2.19049022716908	-4.89306482651189	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510335.385881675	1 
973	-513169.431539326	10	10.0483089137261	9.616647512014	9.15444935702166	9.14428020512899	9.56918050751023	9.16871247801478	9.29914883761363	9.21757134902685	0.7	-0.706428637423509	-1.20892649992203	-4.20633358784023	-5.03767540559836	-1.67355222388501	-5.3670814212244	-2.20815650520551	-4.88439111318873	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513108.567420053	1 
974	-510150.703626207	10	10.062377111104	9.61095387937977	9.15332206295135	9.13925491555557	9.55865553345594	9.16796020195064	9.30415382331195	9.20433255486939	0.7	-0.723728801289723	-1.21700489585919	-4.19787141336588	-5.04223233101686	-1.68802857214473	-5.3692842799885	-2.20297397381257	-4.87748167539019	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510089.833340719	1 
975	-511582.02601331	10	10.0559387114931	9.62890674195499	9.15447350876688	9.14098821894436	9.56067276691051	9.16675569124124	9.30177789697709	9.21183269201337	0.7	-0.711736091026309	-1.2160510169323	-4.19782708726156	-5.03737310985466	-1.67978646533583	-5.36563801549976	-2.1972935921132	-4.90143025411712	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511521.153041223	1 
976	-511087.296878948	10	10.0544892135409	9.62320030516383	9.1507582201486	9.1424232969165	9.57656160444414	9.16937968686958	9.29934715719164	9.20791345327009	0.7	-0.711071005446547	-1.22050892050834	-4.20149121770542	-5.04056900889604	-1.68364256428939	-5.36837455544998	-2.20865985688103	-4.89400458527066	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511026.42199685	1 
977	-511779.142944374	10	10.0236576818838	9.61904123638209	9.15196445847242	9.14069282857596	9.57789464723665	9.1700923418796	9.29600592360213	9.21275660065125	0.7	-0.700744854675196	-1.22473207491353	-4.20642843802664	-5.04051196941329	-1.69541953483029	-5.36753784137999	-2.20741778924679	-4.89988815354072	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511718.295295567	1 
978	-511394.254747618	10	10.0405342831343	9.61941579019174	9.14354569540552	9.13734916936807	9.56515261966133	9.17090991301201	9.30541828672409	9.21068731522927	0.7	-0.72432528567424	-1.22350349420968	-4.20180557440354	-5.04018170429361	-1.69032896859941	-5.36913205440065	-2.2227479914697	-4.9033716614858	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511333.396326074	1 
979	-511796.351025727	10	10.036239632595	9.6226638271109	9.14911173015847	9.13301925644693	9.57016311879227	9.16975889631112	9.31773722044271	9.21089233062973	0.7	-0.722327306539062	-1.21852300015873	-4.20543058825389	-5.04083888539321	-1.67980956853502	-5.36712705987016	-2.22025321049247	-4.91208590788283	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511735.491372662	1 
980	-509905.463516018	10	10.0420306011382	9.63290772943101	9.14997789218075	9.13074965992884	9.57218636826239	9.16762153787324	9.32878399371023	9.22297442644557	0.7	-0.726638109034752	-1.21901351735189	-4.20562239087875	-5.04646797014911	-1.67911103868732	-5.36910446290064	-2.21064627455529	-4.90551354659054	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509844.591824498	1 
981	-510941.645684243	10	10.0362203979911	9.62532284345915	9.15342186061233	9.13814242029409	9.5719263755125	9.16658187592703	9.29271919106507	9.23036167781413	0.7	-0.706053733494443	-1.22350031001689	-4.20153093396065	-5.04034939542852	-1.68953240473568	-5.36794245283021	-2.19370050337047	-4.90758993378193	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510880.78683946	1 
982	-511901.927500076	10	10.0535643190431	9.62187009744728	9.15454787582115	9.13544695469787	9.57613824030746	9.1671060611854	9.31609689447884	9.2118451268633	0.7	-0.705554212722213	-1.21268005879936	-4.20794014141271	-5.0419753293887	-1.6924053712208	-5.3673049143939	-2.23380807378692	-4.90010681356907	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511841.051788934	1 
983	-508481.015012078	10	10.0361810946008	9.63184206488673	9.15896241131414	9.14146214510785	9.57307061069351	9.16984738172465	9.32515191437183	9.22903683197596	0.7	-0.711779158681186	-1.2169506452652	-4.20791529651697	-5.05092055855338	-1.67327213119183	-5.36798605567381	-2.21667532084001	-4.91859156256675	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-508420.149397786	1 
984	-510749.568593424	10	10.0386011719451	9.61398350456935	9.15377408774098	9.14204689990109	9.56981077863247	9.16826771768006	9.30742778104826	9.21949200786063	0.7	-0.732223515922848	-1.20596420978048	-4.20796837940261	-5.04591265565028	-1.67057377853411	-5.36815106765348	-2.215004147078	-4.90571046663053	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510688.712360093	1 
985	-509882.281061448	10	10.0410833367698	9.61592081493233	9.15258746633206	9.13795723796828	9.56482739221797	9.16969200653491	9.29636000697662	9.21743638186893	0.7	-0.71860028603114	-1.21553606481963	-4.20207350329491	-5.04397644121158	-1.67473492916008	-5.37086253020905	-2.19137498787477	-4.90869762516421	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509821.424947649	1 
986	-510811.171689306	10	10.0313598878978	9.61411021978152	9.15105677942059	9.13878950227341	9.55420718058804	9.16897488701254	9.32304489619712	9.21430350774131	0.7	-0.711818215601431	-1.22064229379802	-4.2068660327842	-5.04397836953902	-1.67969917846555	-5.37073940735282	-2.19777619372725	-4.88482262129451	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510750.325135941	1 
987	-508360.570366502	10	10.0592656029027	9.61870076157752	9.15582172784898	9.13786048720486	9.57032416825311	9.16751588548983	9.31829665082143	9.22189623542764	0.7	-0.707841077166136	-1.21123675515702	-4.2040099058819	-5.04990141351479	-1.68508652483658	-5.36847912271987	-2.20325806959138	-4.887609630193	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-508299.692911836	1 
988	-512687.836504567	10	10.0509875347689	9.63031806008119	9.15791862008428	9.14316012575282	9.55630065691235	9.16721964506485	9.31486566687037	9.2243364806853	0.7	-0.713433452669007	-1.22010635585542	-4.20873652387693	-5.03999936588256	-1.68034487109675	-5.36994105275811	-2.20720793701994	-4.88817836460228	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512626.96692088	1 
989	-509881.804741144	10	10.0375344194126	9.62654067919828	9.15662882016894	9.1450543388117	9.57278902421231	9.16624108294589	9.31369474774266	9.22401164702607	0.7	-0.715614799469272	-1.22707269183452	-4.20196363139391	-5.0443869975098	-1.68379318641734	-5.36616665913377	-2.22518519638719	-4.89737687576443	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509820.942159453	1 
990	-513421.377005075	10	10.0373286219621	9.62783131873293	9.15947441009274	9.13942847520026	9.56651110022498	9.16667251836323	9.33304068343258	9.21979130802411	0.7	-0.715892371552441	-1.20505973559824	-4.20554979250946	-5.03669689937627	-1.68640278203098	-5.36640987748061	-2.20178428510921	-4.91872056356891	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-513360.513774475	1 
991	-510527.122331239	10	10.0445221209006	9.62850717777612	9.1556334671084	9.14076919365107	9.57448464220206	9.17075499547312	9.3252628859967	9.2316173298487	0.7	-0.698697628495276	-1.22263294239834	-4.2040968800394	-5.04316831069789	-1.69082176382257	-5.36884983707866	-2.21958261738491	-4.89838419784513	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-510466.250424376	1 
992	-512347.261270804	10	10.027863295095	9.6216636749825	9.15635269143899	9.14049069605551	9.57477684302492	9.16835155916171	9.32062227028057	9.23394588550895	0.7	-0.705563561900534	-1.21775980106422	-4.20555504129414	-5.03877447422822	-1.67574853182831	-5.36899899564357	-2.22058861605665	-4.91240151844309	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-512286.406553296	1 
993	-511510.818717631	10	10.0379869911545	9.6183009302755	9.14758111901337	9.14288627748765	9.5646879535516	9.1674633102166	9.33759076671365	9.22120510538664	0.7	-0.723466882789317	-1.21971870051703	-4.20694367615106	-5.04280792509816	-1.686011455016	-5.36386964272821	-2.19307864575416	-4.89920018187965	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-511449.958785062	1 
994	-509966.398356535	10	10.0431760223016	9.61822677145489	9.15203111565307	9.13908819498371	9.56823241479448	9.16965951051488	9.30480376396909	9.23798636110864	0.7	-0.711762491964582	-1.22013552193246	-4.2038688906903	-5.04503324412312	-1.68527476032865	-5.36889644301608	-2.2079466575272	-4.89318008568096	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	0.001	0.001	0.9	0	-509905.536453694	1 
