iter	posterior	m_root	logv_root	sigma^2_m	sigma^2_logv	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logv_anc_n30	logv_anc_n31	logv_anc_n32	logv_anc_n33	logv_anc_n34	logv_anc_n35	logv_anc_n36	logv_anc_n37	logv_anc_n38	logv_anc_n39	logv_anc_n40	logv_anc_n41	logv_anc_n42	logv_anc_n43	logv_anc_n44	logv_anc_n45	logv_anc_n46	logv_anc_n47	logv_anc_n48	logv_anc_n49	logv_anc_n50	logv_anc_n51	logv_anc_n52	logv_anc_n53	logv_anc_n54	logv_anc_n55	So29	So30	So31	So32	So33	So34	So35	So36	So37	So38	So39	So40	So41	So42	So43	So44	So45	So46	So47	So48	So49	So50	So51	So52	So53	So54	So55	Sn29	Sn30	Sn31	Sn32	Sn33	Sn34	Sn35	Sn36	Sn37	Sn38	Sn39	Sn40	Sn41	Sn42	Sn43	Sn44	Sn45	Sn46	Sn47	Sn48	Sn49	Sn50	Sn51	Sn52	Sn53	Sn54	Sn55	In	Io	acc	update 
112300	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00312555654496883	sig2_logv 
112400	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00312277580071174	omega 
112500	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00312	nu 
112600	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00311722912966252	I_nu 
112700	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00311446317657498	nu 
112800	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00311170212765957	sig2_logv 
112900	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00310894596988485	nu 
113000	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00310619469026549	sig2_logv 
113100	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00310344827586207	nu 
113200	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00310070671378092	I_omega 
113300	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00309796999117387	nu 
113400	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.0030952380952381	sig2_logv 
113500	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00309251101321586	sig2_logv 
113600	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00308978873239437	sig2_logv 
113700	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00308707124010554	I_nu 
113800	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00308435852372583	sig2_logv 
113900	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00308165057067603	sig2_logv 
114000	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00307894736842105	omega 
114100	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00307624890446976	sig2_m 
114200	-510.56927102076	14.4920664125552	1.27848466751145	0.123657640014533	0.273103826084882	0.00425216303672641	0.187446476204786	-314.756156053639	13.0373313001286	12.1547198180523	12.7462799729898	17.0196797962852	17.5529146897157	15.692711231035	18.0502725669493	17.6672483219577	15.6477987387081	15.4812476275755	14.4326880334192	16.1156014062938	12.76457916852	20.8691987710065	19.7225126534975	19.5323962814349	13.6004241352629	9.13935643400171	9.9730959065488	11.381974886857	11.9847227779706	15.1597140355938	15.8731553370637	15.3802621541758	15.784226840844	13.3257343326614	0.768294389350537	-0.0321905925984255	0.404502406891992	-1.51242458489641	0.479753594098701	0.13313392129829	0.0142665350407955	0.726495382343798	-0.205287515115937	0.0608947359964355	0.236741757261632	-0.14271733104119	-0.132020248848874	0.901172309020386	0.976594206462893	1.05999624731658	0.0424318659984354	0.977915176803096	-0.231595469878096	0.762047443843473	0.713603680381272	-0.394840738496951	-0.0279256670280941	1.29889275038717	0.165767248021696	-0.880680446814664	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	0	1	0.00307355516637478	nu 
