iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n29	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	logX_anc_n29	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m29	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X29	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	I_nu	I_omega	acc	update	temperature 
881000	-244.714201002043	-0.174808926902729	-1.4098381566089	0.179882929720928	0.661990300915197	0.834105276197659	0.126318139571233	-99.8214512754417	-0.463751561145172	-0.519022602389234	-0.24419606193686	0.0262858075769016	-0.193667282290044	0.102540792220674	0.137485523783077	-0.0808283106230196	-0.0390685937362994	-0.0495286431573925	-0.00339169344290772	-0.24444488601886	0.562653354934218	0.569881668420241	1.05789527103581	0.0972061907574186	-0.515174434624403	-0.541455889096288	-0.46308964371901	-0.437953244110826	-0.2425249739964	-0.2487200849161	0.0072595384825817	0.000470284055271593	-0.20637526938453	-2.08639519198251	-2.0757300219622	-1.00768309370291	-0.702923342794389	-1.38285570728401	-1.69230241080795	-0.686404886095286	-1.82474007781879	-1.70877562000925	-1.76879931529717	-1.79686839001722	-1.64049281638603	-0.0670395510040749	-0.0347364081125223	-0.128203356965242	-0.576153967251941	-1.48736609353164	-2.91838625644598	-1.67401642549508	-1.49936607595528	-2.17991149995839	-2.13214098249539	-0.955655915871918	-1.54779697189569	-2.28569145299288	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	0	0	0.670566401816118	I_nu	1 
882000	-245.580337393088	-0.137426122651942	-1.40874486363184	0.245669278819126	0.497120837611139	0.828175998125224	0.117178320679815	-101.6791381991	-0.42734851332649	-0.483916060106347	-0.119997735447122	0.00736618165375184	-0.257647081672892	-0.0141884633210493	0.16546785266111	-0.0787584637181146	-0.0311083671966666	-0.0607514306087145	-0.00361074736986758	-0.307686618964724	0.606776536213625	0.56810803859685	1.05483625461562	0.0964892643428034	-0.513555029543864	-0.540949468069971	-0.479163982838068	-0.47978290074254	-0.203991079310102	-0.207644034917536	0.022120904592401	-0.00349510539928246	-0.246665835818723	-2.09299150474593	-2.07855511103247	-0.992017423428167	-0.680456993883836	-1.38128088454601	-1.69279331899804	-0.6826077798848	-1.82652122495589	-1.70996731817595	-1.76973957228305	-1.797742824073	-1.64066487524274	-0.0636308084848336	-0.032805227773238	-0.124955103656319	-0.571747298206923	-1.4873977631726	-2.92255503173951	-1.67797337665259	-1.49889300324997	-2.19061900018251	-2.13849445009586	-0.953862135074016	-1.55085569337704	-2.31654568868474	1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	-1	0	0	0.670545351473923	I_omega	1 
883000	-244.215420791299	-0.170027246357533	-1.40861491457471	0.268969433954929	0.477765691024244	0.816471245370338	0.0967646793508919	-100.277119159019	-0.434417646292609	-0.497793804223652	0.0407595165673726	0.254590583925782	-0.233773823772845	0.0833262191184782	0.548401042833492	-0.104309739652891	-0.0840486961737094	-0.109249773009829	-0.0856288786326567	-0.244167504547099	0.596443524473466	0.557169421019568	0.932045072063731	0.0962141829790333	-0.490144155820015	-0.546325089298349	-0.445990029539046	-0.429751331211453	-0.204586401132905	-0.208589541377669	0.00712355201895104	-0.00350141039782152	-0.244546832363618	-2.09377219090528	-2.07888577997096	-0.990121691771203	-0.67773947427523	-1.38109355814621	-1.6928511462917	-0.682160601174935	-1.8267316489804	-1.71010793157076	-1.76985035871491	-1.79784584649486	-1.64068510751844	-0.0632297768852349	-0.0325781284168404	-0.124572564841575	-0.571227278181419	-1.4874015908402	-2.92304645591927	-1.67845181183305	-1.4988362318855	-2.19189464503001	-2.13924923816905	-0.953651358476506	-1.55123365849589	-2.32033243985611	-1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	0	0	0.670511891279728	sig2_m	1 
884000	-241.475942754986	-0.139556177517629	-1.40956218324201	0.259732232233521	0.627388429618434	0.83205473380396	0.109170360360296	-96.1738094131201	-0.454711560063815	-0.514378876583302	-0.247707968969201	0.00414744015952643	-0.257252136115673	-0.019124760655212	0.147248754532417	-0.108212891478317	-0.0982582970773055	-0.128205238519699	-0.0856265014245093	-0.307429374412071	0.594124534653937	0.554565401947392	0.896683634817599	-0.116901502376186	-0.488994127092965	-0.538583147312672	-0.439550083185457	-0.426676285551472	-0.227365596387013	-0.244546379169802	0.0212849476579169	-0.0288103896792564	-0.24168944815462	-2.088064899692	-2.07645034156587	-1.00377604840711	-0.697318544123717	-1.38245840112403	-1.692427069844	-0.685440518270259	-1.82519149455148	-1.70907789417577	-1.76903803932472	-1.79709041419569	-1.64053655941279	-0.0661732248636013	-0.0342454573694891	-0.127378377527498	-0.575036298577826	-1.48737399663547	-2.91944435074366	-1.67500386579537	-1.49924742869605	-2.182610028097	-2.13374524112522	-0.955199686389166	-1.54854909544667	-2.29331424086343	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	0	0	0.670511312217195	sig2_logX	1 
885000	-245.645957698107	-0.171848175784218	-1.41022255709532	0.265189620889735	0.720827796054066	0.866864404743535	0.0904454208281839	-99.3499085409823	-0.450154704697024	-0.515863715136463	-0.246499307194845	0.0188329362558129	-0.206135783117979	0.200586195991663	0.528633420513232	-0.0922559693423981	-0.0393584996139651	-0.0497448495129051	-0.00367551689695226	-0.244185306690552	0.561077631869544	0.569223271731577	1.05585752971576	0.0962776257057951	-0.513326189864392	-0.54662450803521	-0.446860170852561	-0.430267128064559	-0.193564120168792	-0.206927104322464	0.0224338778484403	-0.00406729256568301	-0.245031200669035	-2.08406445443833	-2.07471871218172	-1.01307273503582	-0.710656835963558	-1.38340884215991	-1.69212793733548	-0.687754777242499	-1.82410927935786	-1.70835294726169	-1.76846524444388	-1.79655767508436	-1.64043153517409	-0.0682528886509444	-0.0354241778268429	-0.129358148681389	-0.577716722842379	-1.48735518981623	-2.91690590740056	-1.67265363828693	-1.49953047698985	-2.17615778954482	-2.12990597287383	-0.956295234500308	-1.54677102907987	-2.2752535142975	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	0	0	0.67051186440678	omega	1 
886000	-245.836050145284	-0.169085205044027	-1.41007443398952	0.304042316637945	0.698101662797846	0.84914335781941	0.132118119406515	-99.3907629520046	-0.430085554932076	-0.489510157645588	-0.242849838003602	0.0102526966279206	-0.232686353149799	0.0851767915884498	0.556919936366876	-0.0946954076769982	-0.0899849016838022	-0.117174679429329	-0.0856266569465718	-0.244067360178929	0.607249772071789	0.568627401883572	1.05458491785215	0.0958578602523189	-0.489316637469925	-0.54448394512313	-0.400575640898877	-0.426876060309947	-0.201975933274015	-0.206396309700871	0.0214472552313931	-0.0286315773034967	-0.241873522015103	-2.08496325240756	-2.07510950077351	-1.01100310583545	-0.707686907419633	-1.38319573794151	-1.69219528366289	-0.687233701535688	-1.82435262675981	-1.70851604359534	-1.76859418814207	-1.79667760585404	-1.64045519760704	-0.0677844298861558	-0.035158613131693	-0.128912382028834	-0.577113716200097	-1.4873593769115	-2.917477240868	-1.67317704001258	-1.49946724610917	-2.17760352244641	-2.1307672591485	-0.956048354005077	-1.54716340856687	-2.27925114123819	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	0	0	0.670524830699774	nu	1 
887000	-246.869104853631	-0.138542675309964	-1.40949764902014	0.255483195572172	0.610250596236431	0.806116019573526	0.142587193327492	-101.755356839124	-0.431850074871522	-0.485602269121468	-0.111238895074612	0.0257805299563537	-0.196972319108709	0.0886583150156991	0.562000739096964	-0.0921611110064964	-0.0390847170515534	-0.049540076197598	-0.00340464309094818	-0.244433064077764	0.609028698361334	0.569524169970375	1.05741784317709	0.0971637591586334	-0.515020725476729	-0.540103518598005	-0.421151946563532	-0.437596340609952	-0.232803412747481	-0.248612286271822	0.00655141241607968	-0.0247251195866243	-0.206120197312134	-2.08845490481397	-2.07661808656656	-1.00285784103018	-0.696001504015389	-1.38236547194004	-1.69245614800931	-0.685215582221211	-1.82529687893564	-1.70914843657585	-1.7690937285447	-1.797142206511	-1.64054675798216	-0.0659712149894131	-0.0341309916889058	-0.127185954241837	-0.574775457795439	-1.48737585367271	-2.91969121247384	-1.67523587130038	-1.49921960927416	-2.18324148591498	-2.13412034106083	-0.955093334267966	-1.54872688373826	-2.29511260560701	-1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	0	0	0.670512965050733	sig2_m	1 
888000	-245.754277916849	-0.165922197885902	-1.41038629271105	0.394836628404458	0.746028288337395	0.802826886931432	0.163071270205548	-97.9771321169855	-0.413740819595551	-0.477472103852837	-0.0997824838833886	0.255039504796332	-0.192730152546646	0.0910051541032868	0.109630280913663	-0.0885028021659773	-0.0256889796943906	-0.0531377128611526	-0.00410305792274818	-0.307055364474944	0.525364603627488	0.531578092738715	0.8937798697634	-0.116727948267022	-0.509786048907189	-0.537338343642516	-0.450483058427899	-0.465234772826161	-0.19035536342247	-0.204835454400051	0.021246448031772	-0.0247961870906363	-0.193680594134675	-2.0830699404381	-2.07428514442291	-1.01535007934076	-0.713925211438143	-1.38364435051104	-1.69205332383018	-0.688332110987636	-1.82383987743294	-1.7081723315245	-1.76832239692276	-1.79642480951725	-1.64040530760538	-0.0687720637422554	-0.035718526927299	-0.129852045756931	-0.578384485067543	-1.48735058268139	-2.91627303574132	-1.67207757516379	-1.49960019963648	-2.17456071546149	-2.12895382756069	-0.956568905920361	-1.54634154334397	-2.27086977890084	1	-1	-1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	0	0	0.670488738738739	NA	1 
889000	-242.213391248221	-0.139316756775807	-1.4095783612711	0.252510888166738	0.622482604137615	0.803250407429875	0.170088940351272	-97.0312357574055	-0.44660618391883	-0.508260835295385	-0.116580698522531	0.0161975638943396	-0.220824166410309	-0.016487130890378	0.156022118530098	-0.0860619860426345	-0.0168581346461926	-0.0417607827817707	-0.00363346007802194	-0.244223833594722	0.595223150054569	0.555176710737677	0.897899581429203	-0.117008020286494	-0.513273693653231	-0.538540885773384	-0.40909365485432	-0.431388291913733	-0.204799318420291	-0.208754058173728	0.00625842775912667	-0.0247942238879815	-0.201769704502441	-2.08796710313149	-2.0764082482423	-1.0040059603989	-0.697648330321186	-1.38248169616314	-1.69241977596447	-0.685496941389477	-1.82516506536392	-1.7090602015147	-1.76902407064808	-1.79707742291976	-1.64053400093744	-0.0662239006165158	-0.0342741728195217	-0.127426645166163	-0.575101719290715	-1.48737353162693	-2.91938243160724	-1.67494577010326	-1.49925439828312	-2.18245175372838	-2.13365120497139	-0.955226367557718	-1.54850464006672	-2.29286435721603	1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	0	0	0.67048031496063	NA	1 
890000	-251.452969130144	-0.167866289516806	-1.40973525854874	0.306901413775061	0.646317586861544	0.787167970375155	0.16680342992535	-105.492983643804	-0.418904640358535	-0.481372750843312	-0.1134981129937	0.0209514119103533	-0.196407731689449	0.0818956474770454	0.54449830065908	-0.0883827068306414	-0.0253603827881965	-0.0529341887217207	-0.00381356962050586	-0.307427061696949	0.584372252875901	0.543837525175603	1.02069485228584	-0.11690042533282	-0.511995432543757	-0.539413931646515	-0.466907478277505	-0.473678728130007	-0.193867639633784	-0.207820595446977	0.00587965321738858	-0.0287487683911049	-0.241646038980049	-2.08701810766836	-2.07599915959803	-1.00623003072272	-0.700838740230864	-1.38270758797783	-1.69234894924073	-0.686044851527891	-1.82490853321164	-1.70888843951855	-1.76888843379611	-1.79695127523074	-1.6405091508483	-0.0667160716543452	-0.0345530794312468	-0.127895360573961	-0.57573681981781	-1.48736903296181	-2.91878123065011	-1.67438370821862	-1.49932189822751	-2.180917310615	-2.13273917251271	-0.955485538343721	-1.54807586584159	-2.28852088779895	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	0	0	0.670475280898876	NA	1 
891000	-240.683420738526	-0.137873846417426	-1.41022110441691	0.205278742979292	0.720604586252005	0.785306839258407	0.166840746372474	-94.9705630002493	-0.425494090307074	-0.483957063401819	-0.0826884001348878	0.287004856053709	-0.170588976961816	0.198120441876251	0.508486231281158	-0.101687826989727	-0.0735738218215598	-0.11728785793298	-0.0856350357663295	-0.2444442748834	0.532293679896889	0.536973599527587	0.932672605288689	0.0972039969212421	-0.515206971230044	-0.542345507088489	-0.492718197199233	-0.486536824886694	-0.205232355179599	-0.208420939765941	0.0220513420810728	-0.0287093641351666	-0.25240964183263	-2.08407327327377	-2.07472255137997	-1.01305248128393	-0.710627770159628	-1.38340675243417	-1.69212859852068	-0.687749661357863	-1.82411166761545	-1.7083545481581	-1.76846651033066	-1.79655885249973	-1.64043176753353	-0.068248288777216	-0.0354215700627165	-0.129353772163141	-0.577710804015511	-1.48735523079141	-2.9169115161025	-1.67265876093441	-1.49952985759138	-2.17617196385889	-2.12991442004485	-0.956292810073103	-1.54677485942853	-2.27529257230412	1	1	1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	0	0	0.670490460157127	sig2_m	1 
892000	-245.148738314256	-0.168650058360878	-1.41051514644835	0.358998288461019	0.765918574435629	0.777303503130094	0.170579270399177	-97.5237337838552	-0.43469866419359	-0.502910308966941	-0.0946475332282971	0.249516127577861	-0.228084789721208	0.0996121162224996	0.141046539256144	-0.0878637080277427	-0.0232563764167105	-0.0499810185519995	-0.00398532856850049	-0.24390082465528	0.573238718253799	0.531845497585266	0.894457307861765	-0.116798023214334	-0.487691071550261	-0.536095820587038	-0.391890058445	-0.422191362279364	-0.191176586937334	-0.205319792654828	0.0220801747362657	-0.00439791436316466	-0.237612833327455	-2.08228658019791	-2.0739427747708	-1.01713460020282	-0.716486578433915	-1.38382964315747	-1.69199448114553	-0.68878743724748	-1.82362756980246	-1.70802995134202	-1.76820975027125	-1.79632003233353	-1.64038461495262	-0.0691816252914082	-0.0359507551498061	-0.130241570502377	-0.578910871874862	-1.4873469728463	-2.91577401541731	-1.67162607667739	-1.49965494118144	-2.17330465662995	-2.12820447214652	-0.956784841842346	-1.54600666034149	-2.26744569916551	1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	0	0	0.670465246636771	NA	1 
893000	-244.649990521345	-0.169079944726218	-1.4095560567582	0.319030397422624	0.619100344460451	0.76801461136434	0.175794998959174	-98.848904051723	-0.432768782849965	-0.488716020587709	-0.238876121797737	0.0184552562530095	-0.204889798447893	0.201361294541596	0.537844079745158	-0.088631527287398	-0.0675675210620519	-0.109213709182711	-0.0856256496466432	-0.244021906739989	0.574397301875587	0.533156750939131	0.896400307707114	-0.116876527430078	-0.489008242116091	-0.545323522405786	-0.437327077915758	-0.425585585018379	-0.237654112378489	-0.245629520196322	0.00600320432014394	-0.024921554084591	-0.197845499600558	-2.08810193165871	-2.0764662776166	-1.00368895415269	-0.697193616963975	-1.38244957935181	-1.692429831525	-0.685419154876614	-1.825201501968	-1.70908459335416	-1.76904332830877	-1.79709533309745	-1.64053752809703	-0.0661540379473048	-0.034234585178306	-0.127360102034892	-0.575011527521555	-1.48737417278586	-2.91946779548636	-1.67502587300375	-1.49924478890733	-2.18266996791886	-2.13378085154991	-0.955189584530927	-1.54856594226156	-2.29348470697476	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	-1	-1	1	1	-1	0	0	0.67046248600224	NA	1 
894000	-247.44954173671	-0.168520030617891	-1.40911483192985	0.241536518502992	0.552505100448609	0.797505687419322	0.164171463944951	-103.049367674224	-0.414807785563155	-0.474526307850325	0.0329527220634681	0.258194145836919	-0.236471725986216	0.0750747892081831	0.513622312756107	-0.0809612744917544	-0.0392864317638559	-0.0496894483777647	-0.00359702125126763	-0.244257196411351	0.529868662665586	0.53439714964734	0.898646661261563	-0.117029815071864	-0.51391199584974	-0.546685429980786	-0.439509934443417	-0.480201788107298	-0.195588093355659	-0.209051591680765	0.00630022688799166	-0.0290243516639086	-0.247016179378808	-2.09076489570883	-2.07760768578288	-0.997375098667801	-0.688138539669455	-1.381814050849	-1.69262807632347	-0.683885731091068	-1.82592064336535	-1.7095657850569	-1.7694230288571	-1.79744845457863	-1.64060701958026	-0.0647773550732503	-0.0334546193226746	-0.126048327544346	-0.573232188533252	-1.48738693879204	-2.92115119627757	-1.67662077236359	-1.49905400161314	-2.18699056371106	-2.13634506308718	-0.95446506177768	-1.54979667393726	-2.30590610035093	-1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	-1	-1	0	0	0.670464205816555	NA	1 
895000	-242.429226514576	-0.137765900344779	-1.40933938749558	0.297393257557426	0.586323707597323	0.805790034614036	0.175343020397706	-97.1560195375952	-0.436305457014968	-0.496604936481995	0.0440141496597421	0.262831371506754	-0.198469298636584	0.0740133962462201	0.513154369650782	-0.0810043888143125	-0.0394753918525892	-0.0498304700729148	-0.00378214243330338	-0.244087532644272	0.531174679978762	0.536475233156157	0.930597413050656	0.0959295581444696	-0.489561257298196	-0.546661810946214	-0.468797749800968	-0.474614208753988	-0.203616079574726	-0.207983227919541	0.00692957935876689	0.000108835775005948	-0.199092934847576	-2.08941061965799	-2.07702833612765	-1.00059867964098	-0.692761312364234	-1.38213754106606	-1.69252734226753	-0.68466487718034	-1.82555503704397	-1.70932120411978	-1.76923008305318	-1.7972690175951	-1.64057171991172	-0.0654767322846004	-0.0338508235434164	-0.126714850431305	-0.574136611833149	-1.48738042209041	-2.92029570139784	-1.67580660901162	-1.49915126592298	-2.1847907289262	-2.13504014900811	-0.954833056449201	-1.54916598785282	-2.29954857146863	-1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	0	0	0.670461452513966	NA	1 
896000	-247.101650650661	-0.138052639631031	-1.41028277733649	0.247066108267766	0.730086620431387	0.814569830158723	0.200380794552622	-100.898399611122	-0.434254419622716	-0.498800105646914	0.0381188879470543	0.271059599868757	-0.196589083147155	0.0853448943622951	0.55319625301641	-0.0877497599059349	-0.0228132522988561	-0.0496984504824154	-0.00361538559365375	-0.244240384352797	0.596116034269802	0.555752674046066	0.897266817789136	-0.117018829868459	-0.51340281424047	-0.538590272054227	-0.410109277181032	-0.431871998214844	-0.195384536823184	-0.208692820034996	0.00608554143550584	-0.0245374010030792	-0.202102921414461	-2.08369880166393	-2.0745594441155	-1.01391158861045	-0.711860687308679	-1.38349546676532	-1.69210051587703	-0.687966951468019	-1.82401024556876	-1.70828655879496	-1.76841274482365	-1.79650884439831	-1.64042189763109	-0.06844367215278	-0.0355323394221763	-0.129539658941109	-0.577962172677395	-1.48735349275454	-2.91667330485894	-1.67244146305496	-1.49955614134701	-2.17557027454334	-2.12955579295598	-0.956395794158554	-1.54661255230596	-2.27363694043952	1	-1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	0	0	0.670474330357143	NA	1 
