iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n29	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	logX_anc_n29	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m29	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X29	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	I_nu	I_omega	acc	update	temperature 
113000	-244.716439685894	-0.170285572060287	-1.41097543259227	0.231865887800234	0.837392059457488	0.831253790482879	0.102389769328292	-97.6020879818171	-0.429170526418974	-0.492144439357858	-0.243101397499356	0.022210180369256	-0.194118948416655	0.0965655041483258	0.119337106580683	-0.0929443634653741	-0.0415763887379042	-0.0527669287564263	-0.00356488390256016	-0.307745213558507	0.540385070975155	0.546673367911617	1.05763022943573	0.096639220246283	-0.513877383715248	-0.54102786058186	-0.481714521358994	-0.481185455171346	-0.194345710916333	-0.207266175661135	0.0229279978700595	-0.000152181496355492	-0.203043223686094	-2.07948325355063	-2.07271143538049	-1.02345452608934	-0.725559710035017	-1.38449121251653	-1.69178338758605	-0.690421035740061	-1.82286703369524	-1.70751960586214	-1.76780569578696	-1.79594418973751	-1.6403103185213	-0.0706517835335339	-0.0367845420520221	-0.131639110614374	-0.580797552219652	-1.487334192694	-2.91398441646835	-1.67002638528946	-1.49984957098843	-2.16882351280534	-2.12552732374634	-0.957560264419775	-1.54483234846344	-2.25539630014124	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	0	0	0.664946902654867	omega	1 
114000	-240.940204831737	-0.13719138874701	-1.41010472904043	0.278017881433482	0.702744239522144	0.830566554593388	0.0893165851361118	-94.7084119769294	-0.429117052617831	-0.481075313426809	-0.0922416315843457	0.256320424296709	-0.234169732482391	0.0814633475293277	0.540411297283146	-0.0885988419087181	-0.0675749317095668	-0.109250399422046	-0.085628408923146	-0.244146344267709	0.577628525465053	0.535991100713715	0.930274780937078	0.0961388123669489	-0.489672556133883	-0.539164350626421	-0.444543535373943	-0.429140083017174	-0.229785070246896	-0.246672688752928	0.00601338780028857	-0.024651917874421	-0.200233402528239	-2.08477949379374	-2.07502968568533	-1.0114271304109	-0.708295358603996	-1.38323932728879	-1.69218152136547	-0.687340181816589	-1.82430288421081	-1.70848270911988	-1.76856783765018	-1.79665309740991	-1.64045036298323	-0.0678801483795347	-0.0352128726584529	-0.129003472921594	-0.57723696308459	-1.4873585190579	-2.91736048033415	-1.67306981490281	-1.49948019057392	-2.17730775988955	-2.13059110924223	-0.95609879369282	-1.5470828574783	-2.27843104104622	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	0	0	0.665008771929825	NA	1 
115000	-248.29688523832	-0.135810000770252	-1.40970644622255	0.258510684352371	0.641934918728657	0.785074506050442	0.0916212244471535	-102.837314238	-0.413637941095911	-0.473714099299247	0.0367714954301106	0.266542681786853	-0.203993679845232	0.209944753738178	0.564000988355965	-0.0786940629678266	-0.0311541203463359	-0.060775857430443	-0.00365336758233594	-0.307632135492063	0.607729806640805	0.568828858694151	1.0554939494534	0.09634998254201	-0.513177333610722	-0.539652787313452	-0.448147023294301	-0.430856834197654	-0.193769511418917	-0.207163863817968	0.0224486649948406	0.000163611287758109	-0.201404691673614	-2.087192453599	-2.07607440064774	-1.00582237392788	-0.700253932929331	-1.38266610938602	-1.69236196788741	-0.685944137939099	-1.82495567182535	-1.70892000542457	-1.76891336449193	-1.79697446197325	-1.6405137193797	-0.0666255938873571	-0.0345018045262543	-0.127809203946713	-0.575620104273706	-1.48736985758161	-2.91889172905555	-1.67448673969194	-1.49930951520225	-2.18119902078728	-2.13290666364674	-0.955437888706856	-1.54815428532084	-2.28931586297534	1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	0	0	0.664991304347826	NA	1 
116000	-243.643490386038	-0.169823164076581	-1.41089371366727	0.252032381123865	0.861259614047594	0.812228430367541	0.118122804102022	-96.1104035694467	-0.428158868312829	-0.482955518782438	-0.107510762812863	0.0221546508519304	-0.192211053126824	0.103146031683563	0.146588911808058	-0.0785848638801326	-0.0311335568581493	-0.0607562205449007	-0.00363187195245807	-0.307659618297735	0.575167491891126	0.532650082819949	0.896491155507873	-0.117008969988209	-0.490337876152748	-0.540562261861645	-0.477608613191621	-0.479139679801323	-0.22960742076834	-0.245947337023414	0.0226825841966228	-0.00426901570114564	-0.246129355435222	-2.07998152117047	-2.07293099334686	-1.02233869245918	-0.723957548454119	-1.38437379598875	-1.69182096756944	-0.690130197209081	-1.82300230228986	-1.70761041065033	-1.7678776211162	-1.79601109484625	-1.64032355237714	-0.0703899568941465	-0.0366360285147051	-0.131390296212626	-0.580461869302218	-1.4873364485005	-2.91430294235401	-1.67030890376685	-1.49981512087085	-2.16961843441516	-2.12600265698803	-0.957422133545497	-1.54503836175704	-2.25751503310553	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	0	0	0.665051724137931	sig2_logX	1 
117000	-248.755567567231	-0.139533416719264	-1.4092213105823	0.278931954237635	0.568521910207346	0.812282005804591	0.120876044617034	-103.843558876729	-0.455895477986078	-0.514019288909481	-0.250704676571421	0.0142214680502265	-0.221865406103492	-0.0268902265150103	0.117341367863266	-0.0886583976472314	-0.067564733252348	-0.109210678985099	-0.0856255227093002	-0.244016176663272	0.537953522605188	0.544053227160308	1.0197841484692	-0.116872806518835	-0.511555377564606	-0.537060662878588	-0.397745630725379	-0.425423538913717	-0.236276009158542	-0.24409015984798	0.0219011839737335	-0.00384462818260146	-0.240540038903033	-2.0901229936223	-2.07733337578138	-0.998906292750789	-0.690334254504804	-1.38196745354229	-1.69258035207418	-0.684254854710269	-1.82574738322767	-1.70944989240372	-1.76933161570981	-1.79736344225897	-1.64059029867938	-0.0651086550886854	-0.0336422961174981	-0.126364095196366	-0.573660746668181	-1.48738384368864	-2.92074586468819	-1.67623407826282	-1.49910016474928	-2.18594722029098	-2.13572633428698	-0.954639363730133	-1.54949649249431	-2.30288218577778	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	0	0	0.665094017094017	I_omega	1 
118000	-241.760811819803	-0.168140330988309	-1.40959210570033	0.281340865828099	0.624567569606006	0.796878511481918	0.147157527864911	-96.2648327921296	-0.417450625665648	-0.472797578857782	0.03878154381362	0.25518799707097	-0.23366663290514	0.083091204598561	0.547450106006241	-0.106003954761628	-0.09000897094938	-0.117197580503406	-0.0856281850088711	-0.244136254678626	0.59730824187672	0.557757341543668	0.930739798205382	0.0961028895347936	-0.489591718310199	-0.539145534050248	-0.444006196211756	-0.428849332861178	-0.202756694899156	-0.206887086836655	0.0215307049110566	-0.0248383320894416	-0.200036203019178	-2.08788400941022	-2.07637247380856	-1.00420120181563	-0.697928388001115	-1.38250148660579	-1.69241357792147	-0.68554488773057	-1.82514260852442	-1.70904516763402	-1.76901220070898	-1.79706638350868	-1.6405318267553	-0.0662669641405542	-0.0342985750600478	-0.127467661287113	-0.575157308698636	-1.48737313673517	-2.9193298161546	-1.67489643415731	-1.49926031806329	-2.18231729595036	-2.1335713134903	-0.955249041426825	-1.54846690783293	-2.29248244541707	-1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	0	0	0.665194915254237	I_omega	1 
119000	-241.275088875743	-0.136964166985854	-1.40898918178451	0.279725737906994	0.533648761594668	0.770663527422585	0.165555964277591	-96.68744856588	-0.426552583124875	-0.482131067039545	-0.110599430752012	0.0232935587200094	-0.196257156437018	0.084765384436891	0.554381057211013	-0.0860389829493327	-0.0169687035710785	-0.0418296054856943	-0.00372368074016733	-0.244141158538361	0.596676717084755	0.557339294787802	0.931424641672533	0.0961203479441744	-0.513001903414845	-0.547040908056879	-0.472304544646472	-0.476364446236159	-0.229280341729016	-0.246339273257233	0.00631145416263244	-0.0250535019921117	-0.200131967686157	-2.09152175921021	-2.07793044676808	-0.995562036755153	-0.685538844098548	-1.38163300154829	-1.69268429750222	-0.683450907548779	-1.82612486365909	-1.70970235488062	-1.76953072246687	-1.79754860584534	-1.64062671094102	-0.0643871629059796	-0.0332335993959475	-0.125676357232873	-0.572727157709568	-1.48739060282241	-2.92162875956217	-1.67707857691709	-1.4989994273942	-2.18822230447742	-2.13707512420335	-0.954259822785413	-1.55015353730186	-2.30949630779779	1	-1	1	-1	1	1	1	-1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	1	0	0	0.664747899159664	omega	1 
120000	-246.285025604409	-0.140900031155911	-1.40965863464689	0.166425114534797	0.634667875268496	0.730250269048847	0.16532897018129	-101.788203791779	-0.452307062371429	-0.51943026791339	-0.24227608650784	0.0163408176636561	-0.230217282986559	0.108606482763455	0.159731567998323	-0.104549231362726	-0.0841136099707273	-0.109342119432244	-0.0856359642471572	-0.244485913587701	0.609598537627887	0.569877100658759	1.05808999332768	0.0973535536408169	-0.492301811758677	-0.540483990520481	-0.424335094028296	-0.439197060676302	-0.196244910309863	-0.208793573043072	0.0220794857093875	-0.024646645709539	-0.207268515973634	-2.08748169220903	-2.07619914087162	-1.00514514144589	-0.699282430618264	-1.38259727547711	-1.6923835591402	-0.685777108092462	-1.82503386500183	-1.70897236265726	-1.76895471240525	-1.7970129173168	-1.64052129539333	-0.0664755495240892	-0.0344167748436722	-0.127666316441073	-0.575426511080249	-1.48737122746448	-2.91907499735563	-1.67465789457797	-1.49928895419109	-2.18166656633012	-2.13318459371984	-0.955358873799393	-1.54828473257481	-2.29063768294106	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	1	-1	1	-1	1	-1	1	0	0	0.664825	NA	1 
121000	-235.15340828032	-0.171040748460153	-1.41033523546779	0.206682994603181	0.738161175046116	0.740838591780048	0.155923210887704	-89.2670564002945	-0.432432932967281	-0.493420994914971	-0.248957247851026	0.0158200703876203	-0.223041130949757	-0.0218764239058247	0.133095836834811	-0.074655503240659	-0.016669410714344	-0.0416434730108719	-0.00348107565965794	-0.244363245642592	0.55234473987911	0.559155129342419	0.931862578041608	0.0969134426243337	-0.514468343040832	-0.54041589681326	-0.446373734657812	-0.483770051538614	-0.204386721934815	-0.207859369848057	0.0228679820002075	0.000178762533687484	-0.204634455872947	-2.08338016680431	-2.07442052129233	-1.01464111272432	-0.712907681747423	-1.38357091914223	-1.69207660938064	-0.688151932034856	-1.82392392991147	-1.70822868946023	-1.76836697594128	-1.79646627374516	-1.64041349409222	-0.0686100196970899	-0.035626651368951	-0.129697906015937	-0.578176123719377	-1.48735201690556	-2.91647053104756	-1.67225692584422	-1.49957847767849	-2.17505860863705	-2.12925074086701	-0.956483481121455	-1.54647499273503	-2.27223280063556	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	0	0	0.664685950413223	omega	1 
122000	-248.669380984581	-0.136845441209329	-1.41143372571293	0.347502372823657	0.909215425373986	0.743263253353071	0.155034751924686	-99.7311934220178	-0.433567767159121	-0.495645612228127	0.0295619461553364	0.260829929322084	-0.197260114388843	0.0747409329580315	0.517789946359958	-0.0901733773960775	-0.0314627146617673	-0.0609652754932247	-0.00394749081959349	-0.307255289901061	0.547197329364956	0.55548758417804	0.893722331434279	-0.116820564856038	-0.510862979889832	-0.536250213412887	-0.393790365836695	-0.423160708047801	-0.200303049842437	-0.205326515705122	0.0216598161937082	-0.0281598767409893	-0.238484972373263	-2.07668447007552	-2.07147261318881	-1.02966318319571	-0.734476178719787	-1.3851493853208	-1.69157181085331	-0.692058595602526	-1.82210648586801	-1.70700877407347	-1.76740080789873	-1.79556754790071	-1.64023575323971	-0.0721266929688691	-0.0376213113001369	-0.133040079043728	-0.582685889050663	-1.48732164834999	-2.91219164578894	-1.66845377074034	-1.5000419401369	-2.16437083682089	-2.12286136041763	-0.95833861460428	-1.54369635297169	-2.2436746601433	1	-1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	0	0	0.664508196721311	NA	1 
123000	-242.412598834726	-0.136648949985332	-1.41124264007061	0.30570241328329	0.879188315896317	0.797653562386986	0.164603902383242	-94.175223877559	-0.427275091424015	-0.480921199170007	-0.105216199358044	0.0264823529447477	-0.167971796336348	0.201764663925568	0.539137051990406	-0.0862619755675545	-0.0170965910113954	-0.0419074300072947	-0.00380960793648553	-0.244062324433484	0.576621601758599	0.534629794239361	0.92833156338076	0.0958399680720518	-0.489291708882654	-0.544577037642571	-0.400443754919059	-0.426732645844965	-0.238257152526642	-0.246368188579093	0.00558665844223723	-0.0243189770069888	-0.198610671655115	-2.07785232707688	-2.0719906840772	-1.02708457481117	-0.730772573497194	-1.38487502642328	-1.69166019764488	-0.691374474411393	-1.82242399630251	-1.70722209223856	-1.76756993963518	-1.79572488349164	-1.64026691510421	-0.071510377147518	-0.0372716180295547	-0.13245479303599	-0.581897355610479	-1.48732685663824	-2.91294046947049	-1.66910704949777	-1.49996190333504	-2.16622626577676	-2.12397297617337	-0.958013320699937	-1.54416604548779	-2.24852915116304	1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	0	0	0.664707317073171	NA	1 
124000	-247.572426608692	-0.138875331037593	-1.40882523473131	0.256472285361962	0.517400446254759	0.810151695010718	0.172431437678169	-103.369737840833	-0.442422321401981	-0.507357842508493	-0.104162166845877	0.256505331676411	-0.234378428433983	0.0822812845802818	0.543080378711732	-0.0816359182640022	-0.0416574970881124	-0.0528143198992569	-0.0036466052194745	-0.307640782232347	0.575904152486913	0.534496952526408	0.898611967753085	-0.117000160126845	-0.513239946975476	-0.539796165002191	-0.448631407022965	-0.431037211666894	-0.204971127060588	-0.208861766419436	0.00632085885196253	-0.0291157960545096	-0.245757113189624	-2.09250829865115	-2.07835004822283	-0.9931862753995	-0.682132659802301	-1.38139672848993	-1.69275749843899	-0.682884792305385	-1.82639094436443	-1.70988024133158	-1.76967094949677	-1.79767900954881	-1.64065233877285	-0.0638792774660247	-0.0329459433083253	-0.125192073842311	-0.572069321617091	-1.48739540248529	-2.9222506620969	-1.67767834550634	-1.49892805758441	-2.18983034139841	-2.13802758180387	-0.953992756483537	-1.55062349891918	-2.31421666681393	-1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	0	0	0.664798387096774	sig2_logX	1 
125000	-248.055598879808	-0.167130879787262	-1.41021855908396	0.466778280832807	0.720213501481339	0.844824770807754	0.188308976662811	-99.8307449381148	-0.437379714938613	-0.499302225125457	-0.0999799617772376	0.240264694541001	-0.21773945412302	-0.0224462251489101	0.137969293251926	-0.0901335510180831	-0.0318656391376843	-0.0612317729833447	-0.00433834434443749	-0.306752189650905	0.571269573224605	0.530958359188925	0.892325142603196	-0.116588180128579	-0.485155886275142	-0.533816046085819	-0.375854341172485	-0.413365719266574	-0.231457425246887	-0.241219166833592	0.0216107661696787	-0.00107392770566031	-0.190000375353258	-2.08408872513713	-2.0747292779738	-1.01301699128048	-0.710576839153294	-1.38340309087744	-1.69212975699293	-0.687740697747607	-1.82411585215719	-1.708357353128	-1.76846872831141	-1.79656091546773	-1.64043217465155	-0.0682402293042853	-0.0354170009865468	-0.129346104007295	-0.577700433490083	-1.48735530259096	-2.91692134321364	-1.67266773716002	-1.4995287722683	-2.17619679981017	-2.12992922087071	-0.956288562228776	-1.54678157168086	-2.27536101542315	1	-1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	0	0	0.664584	NA	1 
126000	-247.263468130595	-0.139748632771382	-1.41004950258319	0.184014687445017	0.694283163989894	0.856985534285195	0.221803395603783	-102.015234728294	-0.443554644355394	-0.50893612042382	-0.0860749524283088	0.2679923741896	-0.232557709092495	0.0973429098108398	0.117825686590361	-0.100025048143124	-0.0675816142916095	-0.109329029121833	-0.0856347687188036	-0.244432294128017	0.542365957324855	0.54790954323366	1.05800396162057	0.09716099610869	-0.491935674377602	-0.54133579682843	-0.462250950644539	-0.43757311902648	-0.195743350084328	-0.208388978056175	0.0221149512763472	-0.0245281246116511	-0.206103620328649	-2.08511445035451	-2.07517514180358	-1.01065387090522	-0.707185785257074	-1.3831598644409	-1.69220660484261	-0.687146109253563	-1.82439355159598	-1.70854346743325	-1.76861586492692	-1.79669776723389	-1.64045917436258	-0.0677056941336731	-0.035113981442568	-0.128837449365064	-0.577012322110649	-1.48736008345559	-2.91757329379583	-1.67326534917614	-1.49945658875458	-2.17784694894551	-2.13091222001254	-0.956006865287229	-1.54722981423044	-2.2799270061426	1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	0	0	0.664714285714286	omega	1 
127000	-239.363327350005	-0.170302105755242	-1.40936591505077	0.242053058990279	0.590328963799402	0.839765971831512	0.246692846624646	-94.5840958751859	-0.431825422047324	-0.483234911424163	-0.106736288589691	0.031777799754332	-0.169251481465059	0.200499719201316	0.524728136584145	-0.0886710327991637	-0.0675716961331703	-0.109277309935907	-0.0856308362921268	-0.244255625782198	0.551424893412554	0.558041957543326	0.931992904296652	0.0965285257967479	-0.513914998625023	-0.547071918840509	-0.451235692619453	-0.432318542762018	-0.230730842203067	-0.247282986949529	0.00623000606009641	-0.0289323649325778	-0.246972308560947	-2.08925049596837	-2.07695968219534	-1.00097808988455	-0.693305454048421	-1.38217574986603	-1.69251542029181	-0.684757094306717	-1.82551179304771	-1.70929226771884	-1.76920724890844	-1.79724778179464	-1.64056754065411	-0.0655595256445831	-0.0338977310607361	-0.126793738006687	-0.574243611812845	-1.48737965492719	-2.9201944676835	-1.6757107664933	-1.49916273342348	-2.18453098041182	-2.13488597975349	-0.954876630600006	-1.54909207696792	-2.29880246064772	1	1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	-1	1	0	0	0.664614173228346	I_nu	1 
128000	-248.262383752715	-0.139340390608097	-1.409701324277	0.310337744550781	0.641156081669032	0.849538447319064	0.266359512673225	-102.326362354015	-0.453116266512539	-0.514034144871748	-0.244645599662293	0.0224766545769725	-0.19075584495784	0.105576332730537	0.159953989303195	-0.0900042992696115	-0.0313326427180908	-0.0608908594853986	-0.00382492162319159	-0.30741251326273	0.604000682073141	0.565327763687554	1.02056981741542	-0.116893651157248	-0.511853821559392	-0.53810460503288	-0.426926399941964	-0.473341738609641	-0.237903220902077	-0.245788254004161	0.00677032331249197	-8.36195406038789e-05	-0.198343389159239	-2.08722344346287	-2.07608777069985	-1.00574986899285	-0.700149921674964	-1.38265873558929	-1.69236428162971	-0.685926238700029	-1.82496405023163	-1.70892561574899	-1.76891779533876	-1.79697858286384	-1.64051453128347	-0.0666095142638466	-0.0344926921110965	-0.127793891838614	-0.5755993599288	-1.48737000424473	-2.91891136779996	-1.67450506419857	-1.49930731329071	-2.18124910360099	-2.13293643808713	-0.955429420702404	-1.54816824091087	-2.28945730962351	1	-1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	0	0	0.6647890625	NA	1 
