iter	posterior	m_root	logX_root	sigma^2_m	sigma^2_logX	nu	omega	log.lik	m_anc_n30	m_anc_n31	m_anc_n32	m_anc_n33	m_anc_n34	m_anc_n35	m_anc_n36	m_anc_n37	m_anc_n38	m_anc_n39	m_anc_n40	m_anc_n41	m_anc_n42	m_anc_n43	m_anc_n44	m_anc_n45	m_anc_n46	m_anc_n47	m_anc_n48	m_anc_n49	m_anc_n50	m_anc_n51	m_anc_n52	m_anc_n53	m_anc_n54	m_anc_n55	logX_anc_n30	logX_anc_n31	logX_anc_n32	logX_anc_n33	logX_anc_n34	logX_anc_n35	logX_anc_n36	logX_anc_n37	logX_anc_n38	logX_anc_n39	logX_anc_n40	logX_anc_n41	logX_anc_n42	logX_anc_n43	logX_anc_n44	logX_anc_n45	logX_anc_n46	logX_anc_n47	logX_anc_n48	logX_anc_n49	logX_anc_n50	logX_anc_n51	logX_anc_n52	logX_anc_n53	logX_anc_n54	logX_anc_n55	S_m1	S_m2	S_m3	S_m4	S_m5	S_m6	S_m7	S_m8	S_m9	S_m10	S_m11	S_m12	S_m13	S_m14	S_m15	S_m16	S_m17	S_m18	S_m19	S_m20	S_m21	S_m22	S_m23	S_m24	S_m25	S_m26	S_m27	S_m28	S_m30	S_m31	S_m32	S_m33	S_m34	S_m35	S_m36	S_m37	S_m38	S_m39	S_m40	S_m41	S_m42	S_m43	S_m44	S_m45	S_m46	S_m47	S_m48	S_m49	S_m50	S_m51	S_m52	S_m53	S_m54	S_m55	S_X1	S_X2	S_X3	S_X4	S_X5	S_X6	S_X7	S_X8	S_X9	S_X10	S_X11	S_X12	S_X13	S_X14	S_X15	S_X16	S_X17	S_X18	S_X19	S_X20	S_X21	S_X22	S_X23	S_X24	S_X25	S_X26	S_X27	S_X28	S_X30	S_X31	S_X32	S_X33	S_X34	S_X35	S_X36	S_X37	S_X38	S_X39	S_X40	S_X41	S_X42	S_X43	S_X44	S_X45	S_X46	S_X47	S_X48	S_X49	S_X50	S_X51	S_X52	S_X53	S_X54	S_X55	I_nu	I_omega	acc	update	temperature 
149700	-333.576791018322	-0.455893784262307	-0.632753553081517	0.72799360905774	2.57764989382586	0.559102537322321	0.0950444547715595	-174.238873719144	0.210124708460326	-0.223887080816346	-0.450961907424252	-0.370683876703943	0.71974785268411	0.905105398077691	0.981078528473574	1.16481477999728	0.488682235464819	0.446237268504306	-0.134475933375649	0.120714220759211	-0.290553944438913	0.47903619443768	0.31467089060877	-0.17326669342637	-0.580566346658374	-0.57446477082952	0.205673359822734	-0.0320602110641416	-0.85576402058095	0.816689171920269	1.34645120045478	0.644108807798922	0.590912253527243	0.404141723778649	-0.237982776435476	-0.481413617611582	0.314078265594227	-3.34002923881755	1.06433156531988	-2.09933939437211	-1.93981014529756	-0.0856075657039233	-0.938964084561294	-0.558585850248594	-1.44991588409833	-1.99143767528436	-1.26118161508532	-0.585848873179116	-0.957404403139979	-1.95639195729614	-1.39871474427766	0.438992861484986	-2.54883869055954	-1.59908571777054	-2.58891291935668	-1.94830060851239	-1.30152887390233	-1.3160555791561	-3.13140743376885	-2.11624043611687	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	-1	0	1	0.711710086840347	NA	1 
149800	-324.343480480296	0.104337082235927	-3.18699587673188	0.765936311916449	2.43543670182581	0.557717921924775	0.100524304553401	-168.76393628663	-0.317920589166364	-0.132760984085669	-0.0177629168129009	0.558463074282441	1.69631269248715	0.737362031066549	1.35833789606463	-0.0486169485821339	0.115293364763074	-0.0702070833497123	-0.0336564480312871	0.300486812452423	-0.257272197634949	0.550274308922333	0.486676012490011	0.948073121475609	0.377708280405661	-0.267644968997303	-0.615971522933883	-0.187937881032794	-0.0461051001851501	-0.94756856747323	-0.278208150751133	-0.174284455015803	-0.73312141956142	1.84271943835353	-3.81232116302628	-3.11355736129067	-2.46918959114067	-3.42998093940338	-2.86861333938079	-1.09872539807464	-1.78073438547812	-1.25124397801816	-1.97778380602941	-3.15282408035779	-2.97349669529114	-2.55680699683104	-2.45199456157597	-0.852262952132318	-0.583586733375072	-2.400814661443	-1.93198017687659	-0.174223675461944	-3.68241846240227	-2.45473507509042	-2.61374072032062	-3.09557533820659	-2.69929392143705	-2.02239650538766	-2.72417692984532	-0.562054613908428	1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	0	0	0.711708945260347	NA	1 
149900	-332.551044876046	-0.345385504045715	1.45634922138404	0.717231099214406	2.50878239588811	0.555922438653649	0.0996481387736274	-171.170917006321	-0.323774234688772	-0.183434029324018	0.346864874092362	-0.00560557636762982	1.03915685640434	-0.151483470551861	0.0769127450850083	-0.110746075105283	0.755458388405662	-0.128317080336653	-0.557952416402405	-0.441031493584409	0.0889677484419849	-0.0231762695389588	0.307979675730997	0.327654942536691	0.424377941619618	0.489012879242131	-0.24112808388331	-0.663836678191758	-0.518167294923757	-0.842264719906943	-0.1650776460237	0.183756555486654	0.855336061898841	1.16780621863967	-0.326590815964172	-1.79156970976188	1.05270850104426	-2.24787954830885	-3.03383572977702	-2.60121420341067	-0.169222099697642	0.235070017312373	-1.55767914534865	-1.43352558240014	-0.411520764558889	-1.81024254325644	-1.60206675124903	-0.595087886739419	-0.032584449060536	-0.654249807018878	-1.06836609897161	-0.577863058281194	-0.480958986553344	-0.477079676511536	-1.04157814002028	-1.31862432440616	-3.26847388353246	-1.55560854302739	0.3811416276253	-1.95400868894831	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	1	1	0.711694462975317	NA	1 
150000	-316.510770074545	0.135789146700758	-0.143656999383934	0.686247424338945	2.49300723181105	0.5564881758159	0.102842080353293	-161.254543106088	-1.59614529134203	-1.45119415690163	-0.274433023930944	0.866564436723726	1.43405790226916	0.450134791563478	-0.173088971546138	0.166523506079339	0.420709198965765	-0.0740397618547246	-0.212319549982502	-0.131073051140366	0.0938338970173998	0.110406156761795	0.0301019980189585	0.0199474516556265	0.0934662180947104	-0.213256589903528	0.274431229980968	0.589681667056005	-0.527449839275986	-0.204592948195635	-0.18046900940408	0.569759528517676	0.048462783243997	-1.15467020530825	-2.9477973323743	-2.71214696233382	-0.542160282087085	-2.19060783878423	1.63659991955791	-3.11927214784748	-3.45850361795634	-2.4312072622017	-2.77802868157715	-2.12032596364189	-1.91561127853942	-1.9170493794114	-1.96559917783556	-0.489574402120277	-1.02463956626912	-1.68596798180494	-1.79669289172984	-0.302166706872242	-2.96062607476894	-1.70690535676767	-1.74485057984564	-1.87161706571565	-1.52215421527441	-1.51310895385799	-1.63988869582009	-2.1313888010781	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	0	0	0.711713333333333	omega	1 
150100	-449.599679639644	-4.72131740000227	2.7567910966916	0.650496250460856	2.5456344599882	0.556822694358413	0.104718762740958	-288.683999213668	-0.0167318542615429	0.161195724477065	0.528736702879787	0.0635744705920366	-0.307023435421836	-0.184835114144311	1.15152924703954	-0.00942366059849986	-0.514463875474962	-0.0707810071841333	0.261187967262161	0.778830350187934	0.0665957429424906	0.0849359991525665	0.0821290458375871	0.621260396784955	-0.373288368031258	-1.35663306139313	-0.379659575191069	0.0459861207076769	0.42567319373654	-0.648684777431079	-0.279658741835597	0.627756709708565	0.575700234304949	0.0824933872669991	-0.333116775939946	-1.89310333666826	0.474612204808262	-2.1859827126384	-0.772537219504648	-1.31115519282201	-3.88102986471025	-0.562667064916238	-0.82842840802168	-0.0818910566115164	0.597574937639531	-0.0792489439977335	-1.07693464812726	-0.00138881056576562	-0.996627753026561	-1.7425503962889	-1.02394065543243	1.34870844799158	-2.13859456680644	2.16777104755893	2.23089315046286	-0.147270975209737	-1.54216940747192	-1.74333762971968	-1.18197148535936	-5.58444195663193	1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	-1	1	1	1	1	-1	1	-1	1	-1	-1	-1	0	1	0.711765489673551	NA	1 
150200	-294.116986727101	-0.485191626831062	-2.67848717183444	0.630800173850731	2.51127957988529	0.560006948099469	0.101030386523343	-139.982291567997	0.105186244658494	-0.252582151838425	0.893244020246623	0.750155114975442	-0.194244256178616	0.360495161099689	0.796991452022987	0.988004459791192	0.362462984600224	0.729646327631447	0.313395225341176	-0.0046916672020146	-0.148987764747211	0.34592834163293	0.308245665414128	0.295663132232517	0.125622445542753	0.20883017963118	-0.318253922773518	-0.331963834632095	-0.152835797370476	-0.459090179657507	-0.326696997192147	0.266770831217807	0.0715334057331225	0.476942104209489	-1.37123760305979	-2.18418266514673	-1.80819564168645	-2.93617748884566	-1.61395528139673	-1.20142944613472	-3.15371192822562	-2.25105546990456	-2.27220641767847	-1.54794707758574	-1.38832838758622	-1.76284969042251	-2.51974223900719	-0.823714279028545	-0.933429322501114	-1.67159747004769	-1.95353845759366	-0.933824935875056	-3.0293565512135	-1.15262461810915	-2.45262174558262	-0.445064479341519	-2.6774781017105	-1.74883897715314	-1.83120870293412	-1.2965496247542	-1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	1	0	0	0.711744340878828	I_nu	1 
150300	-326.233140103009	0.210591128033617	0.816671578248933	0.594520127563738	2.44322371229528	0.563178694152736	0.109756733349059	-169.746834019739	0.146199846435864	-0.0883760980286984	0.279819127271609	0.639454342314144	0.659826031726349	-1.20257307897323	0.168814434476343	0.472144107090321	0.37356712070684	-0.718005949640067	-0.378392753636901	-0.452944353836912	-0.0912032707235466	0.411530699021062	0.493915587171372	0.388142410533831	-0.0763875664437996	0.470031317585558	0.287078293402609	0.0629254251130777	0.558527325887927	-0.274740084668043	-0.525048235840895	0.734502218721433	0.145013864554166	-0.673829203082496	0.231459848851189	-1.99213089837848	-0.915691967387679	-3.58607562816301	-2.22612897031275	-2.3316128224403	-2.01565704186147	-0.657784138537522	-0.756984832587326	-1.7496722290478	-1.58130375976571	-1.64364062661042	-1.09341380123043	-0.939334579093258	-0.867238619838077	-1.24513179151116	-1.19220430145667	-0.357985403680407	-2.10182721910625	2.28337152713656	-0.0943677358548703	-2.52503934973548	-2.32981181507054	-0.968418607928992	-1.14831667004866	0.517249693508098	-1	1	1	-1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	0	0.711743180306055	NA	1 
150400	-302.022674420795	-0.0067033897897919	-0.66048358602138	0.610277118161322	2.44973929592407	0.567180181737055	0.119090789577458	-145.455317301319	-0.358261581075967	-0.981745776910356	-0.109352411341277	-0.212269976327036	0.437413448541836	-0.274145269693206	0.474372935711056	0.381759676861643	0.129464415404182	0.167732418657742	0.174673499042535	0.254703016581307	-0.209373997625986	0.543060763886464	0.179910768999532	0.214393202652906	-0.013440456690489	-0.09868241273554	-0.227363103113679	0.803629340577004	0.508993242208321	-0.0592401104968141	0.302529149091017	-0.609185905663972	-0.497881668067332	0.518987335663436	1.03111426850628	0.378754354434578	-2.0160173539063	-2.46882566695097	-0.234318632598372	-2.08885696176788	-0.0155680163348455	0.504282976315394	-0.912554529777405	-1.18340344894804	-0.712537222786822	-1.34219758375652	-1.75305195804929	0.616047375816078	-0.459805545887427	-1.92346597854876	-2.51700827388561	-1.6780518425653	-2.41174628607307	-1.62488006802116	0.849694606681996	0.336176498007277	-1.35331949237985	-0.0435528995318373	-1.94817222581635	-3.60120236571151	1	1	1	-1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	1	1	0	1	0.711755319148936	omega	1 
150500	-329.924157373532	0.526989496129241	-1.52904646136046	0.625733088678681	2.47212299863341	0.56414634338347	0.125149278317112	-175.909527340843	-0.0923489201249555	0.0125577352070574	0.00382960419839927	0.18035576341728	-1.14067371225359	-1.36020872986069	0.181188788899656	0.483918478362787	0.435264775985009	0.319583640324673	-0.0525662198470541	0.0443259455265712	-0.0522474649063911	0.234305088851323	0.333778968437709	0.876483934203756	-0.00558394555312981	-0.270298158734246	0.00904027593109297	0.611201212846668	0.233750155699112	0.49889649559614	0.473381677412888	-0.407212160894768	-0.635430420648861	0.0722672152821387	-1.53633696644447	-2.37439447368228	-2.02307252400765	-3.37261547711741	-2.79302995326054	-1.30176585011045	-2.26259197075931	-2.00486171364928	-1.33255127329024	-2.18413496532039	-1.91520454305901	-1.65272127369333	-1.71788065702724	-0.630055940221859	-0.311509359124975	-2.08432458835799	-2.66840847336179	-0.566819388239841	-2.82250595366413	1.32753577577168	-1.88410992952232	-3.63277575234654	-2.96003010177666	-1.66775015098617	-1.97006083954666	-4.25178339548329	-1	-1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	1	-1	1	-1	-1	0	0	0.711827242524917	NA	1 
150600	-315.842238005955	1.46500109053734	0.967625659304173	0.628391882032157	2.42720593503209	0.556501844264565	0.118096785680391	-155.517847363523	-0.786933047686854	-0.933297826954535	0.465046070851653	0.902895529160558	-0.225490038441352	-0.640381921392979	-0.51221628075648	0.302246324116813	0.112854616929945	0.249299906290684	0.0623220212851977	0.203388265309944	0.381384957470165	0.613621706588635	0.582812666896252	0.54137265720148	0.156653133658149	0.00811291105281728	0.172503255218634	-0.355051747858774	-2.29286033774247	-0.563791214677729	-0.223679315295627	0.647316744970604	0.68726801916728	0.723256831278472	0.334731736893695	-1.45040297233704	-0.204750053386308	-1.61326277397367	-1.67879896572742	-0.812948329218565	-0.560170271720725	-0.568951522185618	-1.25245446645599	-2.16008358285493	-1.21525094954264	-2.33928285754675	-1.07598288408307	-0.718041615170872	-0.786615832996243	-1.07628666805757	-1.47313033139812	-0.0745482553022563	-3.21182928653187	-3.60476112894178	-2.76784793944416	-0.150325943606917	-0.749363697761551	-0.29550994535483	-0.983648025377754	0.33460425696362	1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	1	1	-1	1	1	0.711892430278884	I_omega	1 
150700	-370.682919875822	-2.2486234841112	1.77881528501068	0.591638924600557	2.53770770770962	0.569835002447942	0.119538346913177	-214.912756041092	0.377700581702026	-0.0763633073466134	1.30539379675291	0.402114239817543	-1.06180885176831	0.377711880204138	0.770474860594193	0.211138675422143	0.102863345349306	-0.263795819911457	0.17466758044444	0.309578285271386	-0.106057867895564	0.596939407791212	0.451958462078081	0.694301304566154	-0.168388864234571	0.63832800681399	-0.713958957769079	-2.6668083823769	-0.0567925736301005	0.183109156900942	-0.51534236317003	0.331036058812098	0.647305894675797	-0.314676472765603	-2.74668874440874	-2.19105143568576	-1.13005756955451	-2.211171065319	-2.79693798652701	-2.38081809486088	-0.620945429168481	-1.28410658346408	-2.32355884085351	-2.94778698696366	-2.37626597917018	-2.89125086704891	-2.21292301319291	-0.625090204053249	-0.376642538987259	-2.27809706787503	-2.27973040070394	0.548784687708323	-3.90666150033379	-2.25271130897937	1.11985130635631	-1.34773307778676	-1.97301056286899	-0.251048647116463	-0.0691942245006976	-2.00816341794786	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	0	0	0.71185799601858	NA	1 
150800	-276.523867517158	1.09386480613796	-2.56385926705607	0.444913580361755	2.58443472614045	0.578476063315754	0.113439248159993	-123.192181601233	0.765830818186082	0.204153293574144	-0.0829542261400149	0.389996995988361	0.00627156161900888	0.165694313184914	0.563013417815815	0.610951675956965	-0.0396144143692588	0.246804823625642	0.162758778821158	0.197090095989018	-0.182716097717801	0.420511424799664	0.367949798353372	0.42577285848598	0.0285172228635982	-0.18863713965875	-0.374844087227208	-0.386677669405956	0.275024044103434	0.773853431351056	0.694524819601875	0.564283035500312	1.44503873239717	1.11597876628072	-2.97216094089987	-2.42958139992412	-1.01590520905703	-1.88233520031224	-1.5445980171678	-2.15104408386886	-2.39396379660482	-0.730266946332528	-1.30062871804767	-1.97037223523452	-2.59847209372204	-2.12484246682182	-1.91441474901122	-1.46838917572617	-1.20654077413392	-1.55009720370074	-2.38513061682652	-0.647705705789246	-2.23007715761429	-1.21501419412693	-2.62662811624424	-1.86435754418335	-2.44599307444623	-0.55107128899546	0.801399338447154	0.523525747436369	-1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	0	0	0.711916445623342	NA	1 
150900	-298.548476047884	-0.495695796535994	0.310033454097899	0.528427915461362	2.54799158133565	0.579538591566959	0.116354631739668	-141.738708981798	-0.00357221987922234	-0.0207265533601644	0.403656271268826	0.0504995016474492	-0.899380407491739	-0.21398139568766	0.605843604264385	0.93308074135115	0.0372305669311662	0.00839956372641643	0.211338179570344	0.29525983252606	0.113993296486411	0.643834119502476	0.303014337512516	0.34297759301131	-0.181437620461186	0.374103667785153	-0.218297876414165	0.283519697261515	0.887511898865693	-0.154520169584393	-0.536405920429879	-0.579944338044636	-0.878219996762881	-0.0771021770602889	-1.80886432066437	-1.89209936053481	-1.15687918574432	-2.51346173658173	-0.677951931093731	-0.863228279396793	-0.570229271307492	0.995539293611194	-0.991640713328235	-1.24685237004615	-1.11777856998273	-1.53752326791999	-1.00535642246438	0.768361221411842	0.0899378716302224	-1.65766429454136	-2.11732663193013	-0.261363753799976	-2.71341870612618	-3.41684165411369	-0.89670969225657	-1.49179384880823	-2.54738841415379	0.590798545441225	-0.61158135327575	-0.786188762227235	1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	-1	1	-1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	0	1	0.711935056328694	sig2_m	1 
151000	-343.250172528025	0.407181907155471	-0.0616731468845339	0.641569845029154	2.54148947559762	0.584157522798048	0.108193188125733	-181.921155512499	0.569086053763158	-0.390678097019964	0.463407958643783	-0.402971344658492	-0.425196732784692	-0.943116388988723	-1.33929807543348	-0.173977611487993	0.203767278942452	0.00612616046824865	0.265346596159284	0.30559119864375	0.0948932327907404	0.343083821920078	0.0675538164246761	-0.0255083590893069	-0.356806362905165	-1.30051444631217	-0.317391054157166	0.344310892347181	0.27083503564973	0.89684905572033	0.275814593637974	-0.365766154270188	0.252668247410794	-0.314947322810961	1.06988566901701	-1.06940498843816	0.117057963393875	-1.24622120024006	-2.33902524608385	-2.33854012076945	-1.11606867410176	1.71074568017593	-0.843913381449071	0.500372727319996	-0.419966060268955	-0.814096309530972	-1.1239949796489	0.395664114484187	0.176899579299953	0.184256705938065	-1.60731605137993	1.52249237351218	-1.8545096904792	-1.36909857928421	-0.463374447005766	0.38768813989811	-1.20603409949835	0.568262147482987	-0.234380676740222	-0.264604036485044	1	1	1	-1	-1	1	-1	1	-1	-1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	0.711920529801324	I_omega	1 
151100	-303.141148686401	1.49343815295813	-0.4385322852107	0.629197069862858	2.53403522787149	0.584396138235459	0.109288659400772	-148.388190389104	-0.18674240777584	-0.569511173113729	0.0718295897243958	0.1279310344622	-1.33410854507903	0.279418330536397	0.328863331234779	0.59041542318344	0.426807351600494	0.42205274310734	0.134317138995913	0.0770543714120488	0.00767884525213076	0.457269804489762	0.54684665282394	0.495821907852677	-0.468956185780765	-0.0315264925324534	0.538962349013356	0.939821864503966	-0.307776193495271	0.287729877966948	0.54822348330034	0.271159752556637	0.64423191376916	0.471331637091533	-4.25092404868807	-4.01180406501677	-2.59701229461484	-2.91239627907381	-2.15618098947825	-2.1647327346874	-1.49210059680928	-0.609138345930594	-2.2756013262831	-2.81815008783847	-2.24489635806853	-2.18900383787745	-1.92671965205615	-0.503285483444271	-0.487430483441741	-1.96069156756647	-2.53974085874858	-1.63075625023003	-2.60760957190635	-1.7788309534782	-2.99036489483632	-2.54307267660639	-2.91068458339011	-1.28517677322431	-0.0819303483534501	-1.40313980187952	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	0	0	0.711912640635341	sig2_logX	1 
